               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   6,             0.03103,            0.028042,            0.002412,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070952,           0.0070952,           0.0070952
                   7,            0.030171,            0.027227,           0.0022885,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057043,           0.0057043,           0.0057043
                   8,            0.029323,            0.026339,           0.0021359,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043134,           0.0043134,           0.0043134
                   9,            0.028564,            0.025445,           0.0020487,             0.89264,             0.74224,             0.78416,             0.47319,            0.028377,            0.020383,           0.0015518,           0.0029224,           0.0029224,           0.0029224
                   0,            0.028618,            0.025045,           0.0019649,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.056948,           0.0039992,           0.0039992
                   1,            0.029218,            0.024729,           0.0021112,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.038353,           0.0072159,           0.0072159
                   2,            0.030308,            0.026275,           0.0023645,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.018966,             0.00964,             0.00964
                   3,            0.030557,            0.027299,           0.0025099,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0096575,           0.0096575,           0.0096575
                   4,            0.030574,            0.027369,           0.0025291,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0096575,           0.0096575,           0.0096575
                   5,            0.029635,            0.026394,           0.0023717,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083001,           0.0083001,           0.0083001
                   6,            0.028832,            0.025532,           0.0022646,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0069426,           0.0069426,           0.0069426
                   7,             0.02806,            0.024839,           0.0021693,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0055851,           0.0055851,           0.0055851
                   8,            0.027211,            0.024005,           0.0020214,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042276,           0.0042276,           0.0042276
                   9,             0.02663,            0.023507,           0.0019279,             0.90697,              0.7336,               0.793,             0.47835,            0.027817,            0.019922,           0.0015719,           0.0028701,           0.0028701,           0.0028701
                   0,            0.031629,            0.024307,           0.0024034,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.068981,            0.003292,            0.003292
                   1,            0.031544,            0.022743,           0.0024378,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.039413,           0.0059393,           0.0059393
                   2,            0.032177,            0.023761,           0.0027509,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0091928,           0.0079338,           0.0079338
                   3,            0.032081,            0.024425,           0.0028903,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070459,           0.0070459,           0.0070459
                   4,            0.032044,            0.024526,             0.00288,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0070459,           0.0070459,           0.0070459
                   5,            0.031317,            0.023779,           0.0027432,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060545,           0.0060545,           0.0060545
                   6,            0.030583,            0.023425,           0.0026332,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050632,           0.0050632,           0.0050632
                   7,            0.029911,            0.022995,           0.0025529,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040718,           0.0040718,           0.0040718
                   8,            0.029077,             0.02205,           0.0024555,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030804,           0.0030804,           0.0030804
                   9,            0.028472,            0.021894,            0.002296,             0.91949,             0.73595,             0.78735,             0.48584,            0.030206,            0.018944,           0.0018846,            0.002089,            0.002089,            0.002089
                   0,            0.055609,            0.043186,            0.021708,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.074588,           0.0034198,           0.0034198
                   1,            0.044147,            0.030987,           0.0084787,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.046224,           0.0061699,           0.0061699
                   2,            0.040927,            0.029543,           0.0054348,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.017183,           0.0082418,           0.0082418
                   3,            0.037713,            0.030239,           0.0044228,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079178,           0.0079178,           0.0079178
                   4,            0.036163,            0.030263,           0.0039043,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0079178,           0.0079178,           0.0079178
                   5,            0.034471,            0.029213,           0.0033497,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068038,           0.0068038,           0.0068038
                   6,            0.033525,            0.028488,           0.0030555,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0056897,           0.0056897,           0.0056897
                   7,            0.032258,            0.027684,           0.0028368,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045757,           0.0045757,           0.0045757
                   8,            0.031403,             0.02675,           0.0025901,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034616,           0.0034616,           0.0034616
                   9,            0.030642,            0.026241,            0.002438,             0.90806,             0.72698,             0.77575,             0.46916,            0.030067,            0.021599,           0.0018752,           0.0023476,           0.0023476,           0.0023476
                   0,            0.029565,            0.024064,           0.0018115,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.053088,           0.0035785,           0.0035785
                   1,            0.028912,            0.021751,           0.0018812,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.028943,           0.0064558,           0.0064558
                   2,            0.029535,            0.022618,           0.0020343,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081403,           0.0081403,           0.0081403
                   3,            0.029894,            0.023664,             0.00219,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0081403,           0.0081403,           0.0081403
                   4,            0.029032,            0.023196,           0.0020953,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071354,           0.0071354,           0.0071354
                   5,            0.028351,              0.0225,           0.0019678,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0061306,           0.0061306,           0.0061306
                   6,            0.027762,            0.021959,           0.0019181,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0051258,           0.0051258,           0.0051258
                   7,            0.027169,            0.021484,           0.0018839,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041209,           0.0041209,           0.0041209
                   8,             0.02662,            0.021005,           0.0018084,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031161,           0.0031161,           0.0031161
                   9,            0.026119,            0.020534,           0.0017617,             0.92069,             0.73136,             0.78728,             0.48782,            0.027856,            0.017901,           0.0014259,           0.0021112,           0.0021112,           0.0021112
                   0,            0.030326,            0.026785,           0.0019752,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.068637,            0.003423,            0.003423
                   1,            0.029777,            0.024528,            0.002052,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.044902,           0.0061759,           0.0061759
                   2,            0.030316,            0.025491,           0.0022138,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020489,           0.0082502,           0.0082502
                   3,            0.030525,            0.026886,           0.0023815,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083479,           0.0083479,           0.0083479
                   4,            0.030858,            0.027367,           0.0024728,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083479,           0.0083479,           0.0083479
                   5,            0.029897,            0.026399,           0.0022849,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0071738,           0.0071738,           0.0071738
                   6,            0.029233,            0.025686,           0.0022268,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059998,           0.0059998,           0.0059998
                   7,            0.028505,            0.025085,           0.0021362,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048257,           0.0048257,           0.0048257
                   8,            0.027701,            0.024135,           0.0020294,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036517,           0.0036517,           0.0036517
                   9,            0.027177,            0.023929,           0.0019351,             0.91321,             0.73714,             0.78866,             0.48391,            0.028291,            0.020031,           0.0015585,           0.0024776,           0.0024776,           0.0024776
                   0,            0.028838,            0.026518,           0.0020468,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.06437,           0.0024924,           0.0024924
                   1,            0.027802,            0.023947,           0.0019943,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.045164,           0.0044973,           0.0044973
                   2,            0.028374,            0.025026,           0.0021035,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.025464,           0.0060083,           0.0060083
                   3,            0.028544,            0.025658,           0.0022764,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068802,           0.0068802,           0.0068802
                   4,            0.029143,            0.026176,           0.0023405,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0068802,           0.0068802,           0.0068802
                   5,            0.028429,            0.025861,           0.0022635,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0059135,           0.0059135,           0.0059135
                   6,            0.027863,            0.025348,           0.0022146,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049469,           0.0049469,           0.0049469
                   7,            0.027343,            0.024582,           0.0021147,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039803,           0.0039803,           0.0039803
                   8,            0.026707,            0.024143,            0.001977,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030137,           0.0030137,           0.0030137
                   9,            0.026211,            0.023493,           0.0019326,             0.90834,             0.73736,             0.78872,             0.48245,            0.027327,             0.01944,           0.0015545,           0.0020471,           0.0020471,           0.0020471
                   0,            0.029532,            0.026007,           0.0020584,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.066819,            0.003788,            0.003788
                   1,            0.029216,            0.024215,           0.0021006,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.040509,            0.006834,            0.006834
                   2,            0.029841,            0.025696,           0.0023283,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.013447,           0.0091284,           0.0091284
                   3,            0.030025,            0.026548,           0.0025345,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083946,           0.0083946,           0.0083946
                   4,            0.029973,             0.02661,           0.0025244,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0083946,           0.0083946,           0.0083946
                   5,            0.029292,            0.025974,           0.0023677,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072129,           0.0072129,           0.0072129
                   6,            0.028516,              0.0253,           0.0022821,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060311,           0.0060311,           0.0060311
                   7,            0.027886,            0.024616,           0.0021487,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048493,           0.0048493,           0.0048493
                   8,            0.027262,            0.024052,           0.0020372,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036675,           0.0036675,           0.0036675
                   9,            0.026632,            0.023467,           0.0019848,              0.9122,             0.74369,              0.7874,             0.48095,            0.027426,            0.019168,           0.0015567,           0.0024857,           0.0024857,           0.0024857
                   0,            0.072547,            0.061281,             0.02661,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.065355,           0.0034293,           0.0034293
                   1,            0.048822,            0.038014,            0.014263,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043422,           0.0061867,           0.0061867
                   2,            0.041398,            0.031712,           0.0082558,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020808,           0.0082636,           0.0082636
                   3,            0.036288,            0.029303,           0.0054531,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084712,           0.0084712,           0.0084712
                   4,            0.033125,            0.028426,           0.0043225,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0084712,           0.0084712,           0.0084712
                   5,            0.030311,            0.027269,           0.0035753,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072782,           0.0072782,           0.0072782
                   6,            0.028331,            0.026528,           0.0031477,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0060853,           0.0060853,           0.0060853
                   7,            0.026736,            0.025436,           0.0028193,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048923,           0.0048923,           0.0048923
                   8,            0.025538,             0.02444,           0.0025597,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036994,           0.0036994,           0.0036994
                   9,            0.024461,            0.023924,           0.0023182,             0.87698,             0.65383,             0.71146,             0.44057,            0.025283,            0.020866,           0.0019689,           0.0025064,           0.0025064,           0.0025064
                   0,            0.027134,             0.02025,           0.0020776,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.06713,           0.0029675,           0.0029675
                   1,            0.026583,            0.017858,           0.0020907,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.044281,           0.0053546,           0.0053546
                   2,             0.02678,            0.018217,           0.0021917,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020845,           0.0071537,           0.0071537
                   3,             0.02696,            0.018853,           0.0023375,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074075,           0.0074075,           0.0074075
                   4,            0.027315,            0.019358,           0.0024122,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074075,           0.0074075,           0.0074075
                   5,            0.026608,            0.018949,           0.0023228,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0063667,           0.0063667,           0.0063667
                   6,            0.025994,            0.018532,           0.0022113,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053259,           0.0053259,           0.0053259
                   7,            0.025459,             0.01805,            0.002128,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004285,            0.004285,            0.004285
                   8,            0.024853,            0.017867,           0.0020933,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032442,           0.0032442,           0.0032442
                   9,            0.024348,            0.017266,            0.001973,             0.91772,             0.73354,             0.78484,              0.4908,            0.026483,            0.015903,           0.0017114,           0.0022034,           0.0022034,           0.0022034
                   0,            0.026854,            0.018576,           0.0025199,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.06682,           0.0026575,           0.0026575
                   1,             0.02606,            0.016387,           0.0025386,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043722,           0.0047952,           0.0047952
                   2,            0.026331,            0.016651,           0.0026693,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020097,           0.0064064,           0.0064064
                   3,            0.026658,             0.01724,           0.0029033,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066337,           0.0066337,           0.0066337
                   4,            0.027027,            0.017728,           0.0028938,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0066337,           0.0066337,           0.0066337
                   5,             0.02637,            0.017356,           0.0027808,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057016,           0.0057016,           0.0057016
                   6,            0.025748,            0.016973,           0.0027092,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047695,           0.0047695,           0.0047695
                   7,            0.025119,            0.016551,           0.0025667,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038374,           0.0038374,           0.0038374
                   8,            0.024636,            0.016309,           0.0024897,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029053,           0.0029053,           0.0029053
                   9,            0.024053,             0.01575,           0.0023483,             0.90824,              0.7392,             0.78881,             0.48549,             0.02659,            0.014872,           0.0020868,           0.0019732,           0.0019732,           0.0019732
                   0,            0.072723,            0.044859,              0.0326,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.064521,           0.0029084,           0.0029084
                   1,            0.048689,            0.029439,            0.016243,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.042627,           0.0052475,           0.0052475
                   2,            0.040957,              0.0236,           0.0084076,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.020157,             0.00701,             0.00701
                   3,            0.035639,            0.020971,            0.005645,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072581,           0.0072581,           0.0072581
                   4,            0.032217,            0.019875,           0.0046436,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0072581,           0.0072581,           0.0072581
                   5,            0.029085,             0.01895,           0.0039395,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0062374,           0.0062374,           0.0062374
                   6,            0.027051,            0.018197,           0.0034124,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0052168,           0.0052168,           0.0052168
                   7,              0.0253,            0.017698,           0.0030423,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041961,           0.0041961,           0.0041961
                   8,            0.024136,            0.017351,           0.0027778,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031755,           0.0031755,           0.0031755
                   9,            0.023043,            0.016646,           0.0024951,             0.92396,             0.66013,             0.76876,             0.46822,            0.023998,            0.014533,           0.0020953,           0.0021548,           0.0021548,           0.0021548
                   0,            0.027254,            0.018173,            0.001795,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.068654,           0.0031131,           0.0031131
                   1,            0.026489,            0.015912,           0.0017938,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.043585,           0.0056174,           0.0056174
                   2,            0.026629,            0.016114,           0.0019974,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0179,           0.0075051,           0.0075051
                   3,            0.026629,            0.016405,           0.0020561,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074085,           0.0074085,           0.0074085
                   4,             0.02675,            0.016661,           0.0020976,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0074085,           0.0074085,           0.0074085
                   5,            0.026137,            0.016293,            0.002008,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.006368,            0.006368,            0.006368
                   6,            0.025443,            0.016036,           0.0019684,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053275,           0.0053275,           0.0053275
                   7,            0.024797,            0.015628,           0.0018578,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042871,           0.0042871,           0.0042871
                   8,            0.024198,            0.015187,            0.001829,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032466,           0.0032466,           0.0032466
                   9,            0.023797,            0.015054,           0.0017307,             0.91089,             0.75118,             0.79206,             0.49553,            0.026021,            0.013565,           0.0014526,           0.0022061,           0.0022061,           0.0022061
                   0,            0.024709,            0.016654,           0.0023315,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.067317,           0.0022678,           0.0022678
                   1,            0.023869,            0.014358,           0.0023554,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.042268,           0.0040912,           0.0040912
                   2,            0.024347,            0.014614,           0.0025066,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.01677,           0.0054646,           0.0054646
                   3,            0.025879,            0.015908,           0.0030055,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054623,           0.0054623,           0.0054623
                   4,             0.02655,            0.016486,           0.0031343,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054623,           0.0054623,           0.0054623
                   5,            0.026005,            0.016037,           0.0028845,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046931,           0.0046931,           0.0046931
                   6,            0.025304,            0.015634,           0.0026901,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039239,           0.0039239,           0.0039239
                   7,            0.024636,            0.015085,           0.0025821,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031546,           0.0031546,           0.0031546
                   8,            0.024005,            0.014624,           0.0024219,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023854,           0.0023854,           0.0023854
                   9,            0.023421,            0.014458,           0.0023738,             0.91251,             0.73256,               0.788,             0.48881,            0.025446,            0.012793,           0.0019642,           0.0016162,           0.0016162,           0.0016162
                   0,            0.022923,            0.018441,           0.0027626,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.054958,           0.0019183,           0.0019183
                   1,            0.022136,            0.016239,           0.0027491,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.027624,           0.0034608,           0.0034608
                   2,             0.02308,            0.017067,           0.0030987,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043709,           0.0043709,           0.0043709
                   3,            0.024352,            0.018215,           0.0035548,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043709,           0.0043709,           0.0043709
                   4,            0.024134,            0.018041,            0.003421,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038313,           0.0038313,           0.0038313
                   5,            0.023641,            0.017572,           0.0031291,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032918,           0.0032918,           0.0032918
                   6,            0.023141,            0.017233,           0.0030028,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027522,           0.0027522,           0.0027522
                   7,            0.022616,            0.016746,           0.0029099,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022127,           0.0022127,           0.0022127
                   8,            0.022211,            0.016323,           0.0027545,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016732,           0.0016732,           0.0016732
                   9,            0.021829,            0.016077,           0.0027671,              0.9228,             0.73727,             0.80455,             0.49988,             0.02361,            0.014166,           0.0022905,           0.0011336,           0.0011336,           0.0011336
                   0,            0.024571,            0.016738,           0.0023731,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.067632,           0.0022451,           0.0022451
                   1,            0.023412,            0.014032,           0.0023363,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.042062,           0.0040504,           0.0040504
                   2,            0.023792,            0.014117,           0.0024739,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.016046,           0.0054101,           0.0054101
                   3,            0.025158,            0.015236,           0.0029748,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053569,           0.0053569,           0.0053569
                   4,            0.025701,            0.015712,           0.0030825,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053569,           0.0053569,           0.0053569
                   5,            0.025159,            0.015265,           0.0028057,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046025,           0.0046025,           0.0046025
                   6,            0.024554,            0.014915,           0.0026821,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038481,           0.0038481,           0.0038481
                   7,            0.023954,            0.014502,           0.0025132,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030937,           0.0030937,           0.0030937
                   8,            0.023281,               0.014,           0.0023858,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023393,           0.0023393,           0.0023393
                   9,            0.022781,            0.013855,           0.0023646,             0.92101,             0.74544,             0.79458,             0.49735,            0.024469,            0.012156,           0.0018949,            0.001585,            0.001585,            0.001585
